Multimedia information systems,,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'multimedia information system', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Multimedia information systems', 'end_char': 30}], 'relevance': 0.5119542323522642}]"
Mathematical Representation of Systems,,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'mathematical representation', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Mathematical Representation', 'end_char': 27}], 'relevance': 0.6416144244087119}, {'tag_name': 'ASPECT', 'parsed_value': 'systems', 'count': 1, 'forms': [{'start_char': 31, 'form': 'Systems', 'end_char': 38}], 'relevance': 0.31185091632649997}]"
x(t),,FALSE,[]
y(t),,FALSE,[]
{\cal T },,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': '\\cal t', 'count': 1, 'forms': [{'start_char': 1, 'form': '\\cal T', 'end_char': 7}], 'relevance': 0.45271066258602083}]"
y(t),,FALSE,[]
\begin{align*}y(t)= {\cal T}\{x(t)\}\end{align*},,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': '\\begin{align*}y(t)=', 'count': 1, 'forms': [{'start_char': 0, 'form': '\\begin{align*}y(t)=', 'end_char': 19}], 'relevance': 0.3172967888346072}]"
\begin{align*}y(t) = [x(t)]^2\end{align*},,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'x(t)]^2\\end{align', 'count': 1, 'forms': [{'start_char': 22, 'form': 'x(t)]^2\\end{align', 'end_char': 39}], 'relevance': 0.3172967888346072}]"
"<h3>Mathematical Representation of Systems</h3> 
 As we have already suggested, a system is something that transforms signals
into new signals or different signal representations.
 This is a rather abstract definition,
but it is useful as a starting point. To be more specific, we say
that a one-dimensional continuous-time system
 takes an input
signal \(x(t)\) and produces a corresponding output signal \(y(t)\).
This can be represented mathematically by
 <div class=""equation"" id=""eq-syseq"">\(y(t)= {\cal T}\{x(t)\}\)</div>
 
which means that the input signal (waveform, image, etc.) is operated on by the system
(symbolized by the operator \({\cal T }\)) to produce the output \(y(t)\). While this
sounds very abstract at first, a simple example will show that this need not be
mysterious.  Consider a system such that the output signal is the square of the input
signal. The mathematical description of this system is simply
 <div class=""equation"" id=""eq-syseq"">\(y(t)= {\cal T}\{x(t)\}\)</div>
which says that at each time instant the value of the output is equal to the square of the
input signal value at that same time. Such a  system would logically be termed a &#8220;squarer system.&#8221;
Figure <a class=""flink bkimg"" ref=""fig-square-spchsys"">&#8251;</a> shows the output of the squarer
for the input of Fig.~<a class=""flink bkimg"" ref=""fig-intro-spchwave"">&#8251;</a>. As would be
expected from the properties of the squaring operation, we see
that the output signal is always nonnegative and the large signal
values are emphasized relative to the small signal values.",,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'signal', 'count': 3, 'forms': [{'start_char': 119, 'form': 'signals', 'end_char': 126}, {'start_char': 354, 'form': 'signal', 'end_char': 360}, {'start_char': 884, 'form': 'signal', 'end_char': 890}], 'relevance': 1.0}, {'tag_name': 'ASPECT', 'parsed_value': 'system', 'count': 5, 'forms': [{'start_char': 83, 'form': 'system', 'end_char': 89}, {'start_char': 621, 'form': 'system', 'end_char': 627}, {'start_char': 821, 'form': 'system', 'end_char': 827}, {'start_char': 929, 'form': 'system', 'end_char': 935}, {'start_char': 1156, 'form': 'system', 'end_char': 1162}], 'relevance': 0.9415417008387491}, {'tag_name': 'ASPECT', 'parsed_value': 'time system', 'count': 1, 'forms': [{'start_char': 324, 'form': 'time system', 'end_char': 335}], 'relevance': 0.7994195466028304}, {'tag_name': 'ASPECT', 'parsed_value': 'mathematical representation', 'count': 1, 'forms': [{'start_char': 4, 'form': 'Mathematical Representation', 'end_char': 31}], 'relevance': 0.6416144244087119}, {'tag_name': 'OPINION', 'parsed_value': 'emphasized value', 'count': 1, 'forms': [{'start_char': 1549, 'form': 'values are emphasized', 'end_char': 1570}], 'relevance': 0.45271066258602083}, {'tag_name': 'ASPECT', 'parsed_value': 'image', 'count': 1, 'forms': [{'start_char': 586, 'form': 'image', 'end_char': 591}], 'relevance': 0.43600170059782484}, {'tag_name': 'ASPECT', 'parsed_value': 'input of fig.~<a class=""flink', 'count': 1, 'forms': [{'start_char': 1330, 'form': 'input of Fig.~<a class=""flink', 'end_char': 1359}], 'relevance': 0.4226817886335537}, {'tag_name': 'ASPECT', 'parsed_value': 'intro', 'count': 1, 'forms': [{'start_char': 1376, 'form': 'intro', 'end_char': 1381}], 'relevance': 0.3660576394006303}, {'tag_name': 'ASPECT', 'parsed_value': 'squarer', 'count': 1, 'forms': [{'start_char': 1313, 'form': 'squarer', 'end_char': 1320}], 'relevance': 0.32401950994998807}, {'tag_name': 'ASPECT', 'parsed_value': 'output signal', 'count': 3, 'forms': [{'start_char': 399, 'form': 'output signal', 'end_char': 412}, {'start_char': 842, 'form': 'output signal', 'end_char': 855}, {'start_char': 1491, 'form': 'output signal', 'end_char': 1504}], 'relevance': 0.32220516894666945}]"
Continuous-time system,,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'time system', 'count': 1, 'forms': [{'start_char': 11, 'form': 'time system', 'end_char': 22}], 'relevance': 0.7994195466028304}]"
System! continuous-time,,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'system', 'count': 1, 'forms': [{'start_char': 0, 'form': 'System', 'end_char': 6}], 'relevance': 0.9415417008387491}]"
System! discrete-time,,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'system', 'count': 1, 'forms': [{'start_char': 0, 'form': 'System', 'end_char': 6}], 'relevance': 0.9415417008387491}]"
\begin{align*}y[n] = (x[n])^2\end{align*},,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': '\\begin{align*}y[n', 'count': 1, 'forms': [{'start_char': 0, 'form': '\\begin{align*}y[n', 'end_char': 17}], 'relevance': 0.2949870233223916}, {'tag_name': 'ASPECT', 'parsed_value': 'x[n])^2\\end{align', 'count': 1, 'forms': [{'start_char': 22, 'form': 'x[n])^2\\end{align', 'end_char': 39}], 'relevance': 0.2949870233223916}]"
"The squarer system defined by <a class=""flink bkeq"" ref=""eq-sqeq""><span ref=""eq-sqeq"" class=""glyphicon glyphicon-option-horizontal"" aria-hidden=""true""></span></a> is an example of a
 
<span class=""bold highlight"">continuous-time system</span>, i.e., a system whose input and
output are continuous-time signals. Can we build a physical system
that acts like the squarer system? The answer is that the system
of <a class=""flink bkeq"" ref=""eq-sqeq""><span ref=""eq-sqeq"" class=""glyphicon glyphicon-option-horizontal"" aria-hidden=""true""></span></a> can be approximated through appropriate
connections of electronic circuits. On the other hand, if the
input and output of the system are both discrete-time signals
(sequences of numbers) related by
<div class=""equation"" id=""eq-sqeqdt"">\(y[n] = (x[n])^2\)</div>
 then the system would be a <span class=""bold highlight"">discrete-time
system</span>.   The implementation of the
discrete-time squarer system would be trivial; one simply
multiplies each discrete signal value by itself.",,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'system', 'count': 4, 'forms': [{'start_char': 254, 'form': 'system', 'end_char': 260}, {'start_char': 404, 'form': 'system', 'end_char': 410}, {'start_char': 676, 'form': 'system', 'end_char': 682}, {'start_char': 824, 'form': 'system', 'end_char': 830}], 'relevance': 0.9415417008387491}, {'tag_name': 'ASPECT', 'parsed_value': 'time signal', 'count': 2, 'forms': [{'start_char': 300, 'form': 'time signals', 'end_char': 312}, {'start_char': 701, 'form': 'time signals', 'end_char': 713}], 'relevance': 0.5170429026619572}, {'tag_name': 'ASPECT', 'parsed_value': 'squarer system', 'count': 2, 'forms': [{'start_char': 4, 'form': 'squarer system', 'end_char': 18}, {'start_char': 365, 'form': 'squarer system', 'end_char': 379}], 'relevance': 0.4694334517816688}, {'tag_name': 'ASPECT', 'parsed_value': 'example', 'count': 1, 'forms': [{'start_char': 169, 'form': 'example', 'end_char': 176}], 'relevance': 0.4244054195388796}, {'tag_name': 'ASPECT', 'parsed_value': 'physical system', 'count': 1, 'forms': [{'start_char': 329, 'form': 'physical system', 'end_char': 344}], 'relevance': 0.3278498059391581}, {'tag_name': 'ASPECT', 'parsed_value': 'sequence of numbers', 'count': 1, 'forms': [{'start_char': 716, 'form': 'sequences of numbers', 'end_char': 736}], 'relevance': 0.31799194549893683}, {'tag_name': 'ASPECT', 'parsed_value': 'output', 'count': 2, 'forms': [{'start_char': 278, 'form': 'output', 'end_char': 284}, {'start_char': 662, 'form': 'output', 'end_char': 668}], 'relevance': 0.31709093995991344}, {'tag_name': 'ASPECT', 'parsed_value': 'class=""glyphicon glyphicon', 'count': 2, 'forms': [{'start_char': 86, 'form': 'class=""glyphicon glyphicon', 'end_char': 112}, {'start_char': 471, 'form': 'class=""glyphicon glyphicon', 'end_char': 497}], 'relevance': 0.31479985895732665}, {'tag_name': 'ASPECT', 'parsed_value': 'class=""flink bkeq', 'count': 2, 'forms': [{'start_char': 33, 'form': 'class=""flink bkeq', 'end_char': 50}, {'start_char': 418, 'form': 'class=""flink bkeq', 'end_char': 435}], 'relevance': 0.31479985895732665}, {'tag_name': 'ASPECT', 'parsed_value': 'input', 'count': 2, 'forms': [{'start_char': 267, 'form': 'input', 'end_char': 272}, {'start_char': 652, 'form': 'input', 'end_char': 657}], 'relevance': 0.29188137507890416}]"
Block diagrams,,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'block diagram', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Block diagrams', 'end_char': 14}], 'relevance': 0.7815275143848937}]"
"Chapter01/art/squarer_system ~ Output of a squarer system for the speech
 signal input of Fig.~<a class=""flink bkimg"" ref=""fig-intro-spchwave"">&#8251;</a>. The squarer system is defined
 by the equation  $y(t) = [x(t)]^2$",,FALSE,"[{'tag_name': 'OPINION', 'parsed_value': 'defined squarer system', 'count': 1, 'forms': [{'start_char': 161, 'form': 'squarer system is defined', 'end_char': 186}], 'relevance': 0.7145735835619301}, {'tag_name': 'ASPECT', 'parsed_value': 'squarer system', 'count': 2, 'forms': [{'start_char': 43, 'form': 'squarer system', 'end_char': 57}, {'start_char': 161, 'form': 'squarer system', 'end_char': 175}], 'relevance': 0.4694334517816688}, {'tag_name': 'ASPECT', 'parsed_value': 'chapter01', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Chapter01', 'end_char': 9}], 'relevance': 0.44709957435308756}, {'tag_name': 'ASPECT', 'parsed_value': 'input of fig.~<a class=""flink', 'count': 1, 'forms': [{'start_char': 82, 'form': 'input of Fig.~<a class=""flink', 'end_char': 111}], 'relevance': 0.4226817886335537}, {'tag_name': 'ASPECT', 'parsed_value': 'art', 'count': 1, 'forms': [{'start_char': 10, 'form': 'art', 'end_char': 13}], 'relevance': 0.422118104221869}, {'tag_name': 'ASPECT', 'parsed_value': 'intro', 'count': 1, 'forms': [{'start_char': 128, 'form': 'intro', 'end_char': 133}], 'relevance': 0.3660576394006303}, {'tag_name': 'ASPECT', 'parsed_value': 'speech', 'count': 1, 'forms': [{'start_char': 66, 'form': 'speech', 'end_char': 72}], 'relevance': 0.34945181183609386}, {'tag_name': 'ASPECT', 'parsed_value': 'signal input', 'count': 1, 'forms': [{'start_char': 75, 'form': 'signal input', 'end_char': 87}], 'relevance': 0.3375180747950905}, {'tag_name': 'ASPECT', 'parsed_value': 'output', 'count': 1, 'forms': [{'start_char': 31, 'form': 'Output', 'end_char': 37}], 'relevance': 0.31709093995991344}, {'tag_name': 'ASPECT', 'parsed_value': 'equation', 'count': 1, 'forms': [{'start_char': 196, 'form': 'equation', 'end_char': 204}], 'relevance': 0.28339653221248307}]"
y(t) = [x(t)]^2,,FALSE,[]
y(t),,FALSE,[]
x(t),,FALSE,[]
{\cal T}\{ \},,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': '\\cal t}\\', 'count': 1, 'forms': [{'start_char': 1, 'form': '\\cal T}\\', 'end_char': 9}], 'relevance': 0.45271066258602083}]"
"<div class=""row clearBoth"">
									<div class=""thumbnail"">
									  <img id=""fig-square-spchsys"" src=""ITS_FILES/BOOK4/Chapter01/art/squarer_system.png"" style=""max-height:200px"">
									  <div class=""caption text-center text-muted"">Output of a squarer system for the speech
 signal input of Fig.~<a class=""flink bkimg"" ref=""fig-intro-spchwave"">&#8251;</a>. The squarer system is defined
 by the equation  \(y(t) = [x(t)]^2\)</div>
									</div>
								  </div>
In thinking and writing about systems, it is often useful to have a visual
representation of the system.  For this purpose, engineers use <span class=""bold highlight"">block diagrams</span>
to represent operations performed in an  implementation of a
system and to show the interrelations among the many signals that may exist in an
implementation of a complex system. An example of the general form of a block diagram
is shown in Fig.~<a class=""flink bkimg"" ref=""fig-intro-blockdiag"">&#8251;</a>. What this diagram shows is simply that the
signal \(y(t)\) is obtained from the signal \(x(t)\) by the operation \({\cal T}\{ \}\).",,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'signal', 'count': 2, 'forms': [{'start_char': 783, 'form': 'signals', 'end_char': 790}, {'start_char': 1060, 'form': 'signal', 'end_char': 1066}], 'relevance': 1.0}, {'tag_name': 'ASPECT', 'parsed_value': 'system', 'count': 4, 'forms': [{'start_char': 507, 'form': 'systems', 'end_char': 514}, {'start_char': 575, 'form': 'system', 'end_char': 581}, {'start_char': 730, 'form': 'system', 'end_char': 736}, {'start_char': 841, 'form': 'system', 'end_char': 847}], 'relevance': 0.9415417008387491}, {'tag_name': 'ASPECT', 'parsed_value': 'block diagram', 'count': 1, 'forms': [{'start_char': 885, 'form': 'block diagram', 'end_char': 898}], 'relevance': 0.7815275143848937}, {'tag_name': 'OPINION', 'parsed_value': 'defined squarer system', 'count': 1, 'forms': [{'start_char': 370, 'form': 'squarer system is defined', 'end_char': 395}], 'relevance': 0.7145735835619301}, {'tag_name': 'OPINION', 'parsed_value': 'complex system', 'count': 1, 'forms': [{'start_char': 833, 'form': 'complex system', 'end_char': 847}], 'relevance': 0.6623403790038245}, {'tag_name': 'ASPECT', 'parsed_value': 'span class=""bold', 'count': 1, 'forms': [{'start_char': 617, 'form': 'span class=""bold', 'end_char': 633}], 'relevance': 0.5077338888476739}, {'tag_name': 'ASPECT', 'parsed_value': 'div class=""row clearboth', 'count': 1, 'forms': [{'start_char': 1, 'form': 'div class=""row clearBoth', 'end_char': 25}], 'relevance': 0.500790245621883}, {'tag_name': 'ASPECT', 'parsed_value': 'div class=""caption text', 'count': 1, 'forms': [{'start_char': 197, 'form': 'div class=""caption text', 'end_char': 220}], 'relevance': 0.500790245621883}, {'tag_name': 'ASPECT', 'parsed_value': 'squarer system', 'count': 2, 'forms': [{'start_char': 252, 'form': 'squarer system', 'end_char': 266}, {'start_char': 370, 'form': 'squarer system', 'end_char': 384}], 'relevance': 0.4694334517816688}, {'tag_name': 'ASPECT', 'parsed_value': 'fig.~<a class=""flink', 'count': 1, 'forms': [{'start_char': 912, 'form': 'Fig.~<a class=""flink', 'end_char': 932}], 'relevance': 0.46650079356881424}]"
Sampler! definition,,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'definition', 'count': 1, 'forms': [{'start_char': 9, 'form': 'definition', 'end_char': 19}], 'relevance': 0.40341848349695786}]"
"Continuous-to-discrete
(C-to-D) converter",,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'converter', 'count': 1, 'forms': [{'start_char': 33, 'form': 'converter', 'end_char': 42}], 'relevance': 0.41321747145272664}]"
C-to-D converter,,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'd converter', 'count': 1, 'forms': [{'start_char': 5, 'form': 'D converter', 'end_char': 16}], 'relevance': 0.5884194574539753}]"
"Chapter01/art/CT_block_diagram ~ Block diagram representation
of a continuous-time system.",,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'time system', 'count': 1, 'forms': [{'start_char': 79, 'form': 'time system', 'end_char': 90}], 'relevance': 0.7994195466028304}, {'tag_name': 'ASPECT', 'parsed_value': 'chapter01', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Chapter01', 'end_char': 9}], 'relevance': 0.44709957435308756}, {'tag_name': 'ASPECT', 'parsed_value': 'art', 'count': 1, 'forms': [{'start_char': 10, 'form': 'art', 'end_char': 13}], 'relevance': 0.422118104221869}, {'tag_name': 'ASPECT', 'parsed_value': 'block diagram representation', 'count': 1, 'forms': [{'start_char': 33, 'form': 'Block diagram representation', 'end_char': 61}], 'relevance': 0.3893992357989007}, {'tag_name': 'ASPECT', 'parsed_value': 'ct_block_diagram', 'count': 1, 'forms': [{'start_char': 14, 'form': 'CT_block_diagram', 'end_char': 30}], 'relevance': 0.2828281960539737}]"
x(t),,FALSE,[]
T_s,,FALSE,[]
\begin{align*}x[n] = x(nT_s)\end{align*},,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': '\\begin{align*}x[n', 'count': 1, 'forms': [{'start_char': 0, 'form': '\\begin{align*}x[n', 'end_char': 17}], 'relevance': 0.2949870233223916}, {'tag_name': 'ASPECT', 'parsed_value': 'x(nt_s)\\end{align', 'count': 1, 'forms': [{'start_char': 21, 'form': 'x(nT_s)\\end{align', 'end_char': 38}], 'relevance': 0.2949870233223916}]"
"<div class=""row clearBoth"">
									<div class=""thumbnail"">
									  <img id=""fig-intro-blockdiag"" src=""ITS_FILES/BOOK4/Chapter01/art/CT_block_diagram.png"" style=""max-height:100px"">
									  <div class=""caption text-center text-muted"">Block diagram representation
of a continuous-time system.</div>
									</div>
								  </div>
Another example of a system was suggested earlier when we
discussed the sampling relationship between continuous-time
signals and discrete-time signals. Therefore, we would define a
<span class=""bold highlight"">sampler</span> as a  system whose
input is a continuous-time signal \(x(t)\) and whose output is the
corresponding sequence of samples, defined by the equation
<div class=""equation"" id=""eq-ctodeq"">\(x[n] = x(nT_s)\)</div>
 which simply states that the sampler &#8220;takes an
instantaneous snapshot&#8221; of the continuous-time input signal
once every \(T_s\) seconds. Thus, the operation of sampling fits our
definition of a system, and it can be represented by the block
diagram in Fig.~<a class=""flink bkimg"" ref=""fig-idealctod"">&#8251;</a>. Often we will refer to the
sampler system as an &#8220;ideal continuous-to-discrete converter&#8221; or
<span class=""bold highlight"">ideal C-to-D converter</span>. In this case, as in the case of
the squarer, the name that we give to the system is really just a
description of what the system does.  ",,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'signal', 'count': 1, 'forms': [{'start_char': 464, 'form': 'signals', 'end_char': 471}], 'relevance': 1.0}, {'tag_name': 'ASPECT', 'parsed_value': 'system', 'count': 5, 'forms': [{'start_char': 365, 'form': 'system', 'end_char': 371}, {'start_char': 579, 'form': 'system', 'end_char': 585}, {'start_char': 992, 'form': 'system', 'end_char': 998}, {'start_char': 1353, 'form': 'system', 'end_char': 1359}, {'start_char': 1402, 'form': 'system', 'end_char': 1408}], 'relevance': 0.9415417008387491}, {'tag_name': 'ASPECT', 'parsed_value': 'time signal', 'count': 2, 'forms': [{'start_char': 485, 'form': 'time signals', 'end_char': 497}, {'start_char': 615, 'form': 'time signal', 'end_char': 626}], 'relevance': 0.5170429026619572}, {'tag_name': 'ASPECT', 'parsed_value': 'span class=""bold', 'count': 2, 'forms': [{'start_char': 530, 'form': 'span class=""bold', 'end_char': 546}, {'start_char': 1219, 'form': 'span class=""bold', 'end_char': 1235}], 'relevance': 0.5077338888476739}, {'tag_name': 'ASPECT', 'parsed_value': 'div class=""caption text', 'count': 1, 'forms': [{'start_char': 200, 'form': 'div class=""caption text', 'end_char': 223}], 'relevance': 0.500790245621883}, {'tag_name': 'ASPECT', 'parsed_value': 'div class=""row clearboth', 'count': 1, 'forms': [{'start_char': 1, 'form': 'div class=""row clearBoth', 'end_char': 25}], 'relevance': 0.500790245621883}, {'tag_name': 'ASPECT', 'parsed_value': 'fig.~<a class=""flink', 'count': 1, 'forms': [{'start_char': 1051, 'form': 'Fig.~<a class=""flink', 'end_char': 1071}], 'relevance': 0.46650079356881424}, {'tag_name': 'OPINION', 'parsed_value': 'suggested system', 'count': 1, 'forms': [{'start_char': 365, 'form': 'system was suggested', 'end_char': 385}], 'relevance': 0.45271066258602083}, {'tag_name': 'ASPECT', 'parsed_value': 'chapter01', 'count': 1, 'forms': [{'start_char': 125, 'form': 'Chapter01', 'end_char': 134}], 'relevance': 0.44709957435308756}, {'tag_name': 'ASPECT', 'parsed_value': 'div class=""thumbnail', 'count': 1, 'forms': [{'start_char': 39, 'form': 'div class=""thumbnail', 'end_char': 59}], 'relevance': 0.44398879795291046}]"
"Chapter01/art/C2D_block_diagram ~ Block diagram representation of a
sampler.",,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'chapter01', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Chapter01', 'end_char': 9}], 'relevance': 0.44709957435308756}, {'tag_name': 'ASPECT', 'parsed_value': 'art', 'count': 1, 'forms': [{'start_char': 10, 'form': 'art', 'end_char': 13}], 'relevance': 0.422118104221869}, {'tag_name': 'ASPECT', 'parsed_value': 'diagram representation', 'count': 1, 'forms': [{'start_char': 40, 'form': 'diagram representation', 'end_char': 62}], 'relevance': 0.34004828003986753}, {'tag_name': 'ASPECT', 'parsed_value': 'block', 'count': 1, 'forms': [{'start_char': 34, 'form': 'Block', 'end_char': 39}], 'relevance': 0.2842493348866075}, {'tag_name': 'ASPECT', 'parsed_value': 'sampler', 'count': 1, 'forms': [{'start_char': 69, 'form': 'sampler', 'end_char': 76}], 'relevance': 0.27673833111799206}, {'tag_name': 'ASPECT', 'parsed_value': 'c2d_block_diagram', 'count': 1, 'forms': [{'start_char': 14, 'form': 'C2D_block_diagram', 'end_char': 31}], 'relevance': 0.27673833111799206}]"
"<div class=""row clearBoth"">
									<div class=""thumbnail"">
									  <img id=""fig-idealctod"" src=""ITS_FILES/BOOK4/Chapter01/art/C2D_block_diagram.png"" style=""max-height:100px"">
									  <div class=""caption text-center text-muted"">Block diagram representation of a
sampler.</div>
									</div>
								  </div>",,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'div class=""caption text', 'count': 1, 'forms': [{'start_char': 195, 'form': 'div class=""caption text', 'end_char': 218}], 'relevance': 0.500790245621883}, {'tag_name': 'ASPECT', 'parsed_value': 'div class=""row clearboth', 'count': 1, 'forms': [{'start_char': 1, 'form': 'div class=""row clearBoth', 'end_char': 25}], 'relevance': 0.500790245621883}, {'tag_name': 'ASPECT', 'parsed_value': 'chapter01', 'count': 1, 'forms': [{'start_char': 119, 'form': 'Chapter01', 'end_char': 128}], 'relevance': 0.44709957435308756}, {'tag_name': 'ASPECT', 'parsed_value': 'div class=""thumbnail', 'count': 1, 'forms': [{'start_char': 39, 'form': 'div class=""thumbnail', 'end_char': 59}], 'relevance': 0.44398879795291046}, {'tag_name': 'ASPECT', 'parsed_value': 'img id=""fig', 'count': 1, 'forms': [{'start_char': 75, 'form': 'img id=""fig', 'end_char': 86}], 'relevance': 0.44398879795291046}, {'tag_name': 'ASPECT', 'parsed_value': 'center text', 'count': 1, 'forms': [{'start_char': 219, 'form': 'center text', 'end_char': 230}], 'relevance': 0.44398879795291046}, {'tag_name': 'ASPECT', 'parsed_value': 'art', 'count': 1, 'forms': [{'start_char': 129, 'form': 'art', 'end_char': 132}], 'relevance': 0.422118104221869}, {'tag_name': 'ASPECT', 'parsed_value': 'muted"">block diagram representation', 'count': 1, 'forms': [{'start_char': 231, 'form': 'muted"">Block diagram representation', 'end_char': 266}], 'relevance': 0.35886964585947545}, {'tag_name': 'ASPECT', 'parsed_value': 'text-center', 'count': 1, 'forms': [{'start_char': 214, 'form': 'text-center', 'end_char': 225}], 'relevance': 0.3141569175666875}, {'tag_name': 'ASPECT', 'parsed_value': 'book4', 'count': 1, 'forms': [{'start_char': 113, 'form': 'BOOK4', 'end_char': 118}], 'relevance': 0.3141569175666875}]"
